time,trueDist,trueAngle,estimatedDist,estimatedAngleDg
2.4939E+12,2,10,2.288,5.672282172
2.49475E+12,2,10,2.279,9.912169856
2.49518E+12,2,10,2.298,8.365183809
2.49558E+12,2,10,2.326,5.213915936
2.49604E+12,2,10,2.288,3.781521448
2.49644E+12,2,10,2.326,-1.890760724
2.4969E+12,2,10,2.288,6.359831526
2.4973E+12,2,10,2.307,6.760901983
2.49776E+12,2,10,2.298,11.51645168
2.49819E+12,2,10,2.298,5.90146529
2.49859E+12,2,10,2.307,10.31324031
2.49937E+12,2,10,2.298,2.234535401
2.4995E+12,2,10,2.317,4.984732818
2.49991E+12,2,10,2.27,7.276563998
2.5003E+12,2,10,2.326,6.990085101
2.50077E+12,2,10,2.279,11.4591559
2.5012E+12,2,10,2.288,6.187944187
1.16976E+12,4,20,4.437,23.7777485
1.17015E+12,4,20,4.446,15.81363515
1.17058E+12,4,20,4.437,16.15740982
1.17101E+12,4,20,4.446,14.89690267
1.33855E+12,4,20,4.399,20.28270595
1.33895E+12,4,20,4.427,15.98552248
1.33941E+12,4,20,4.408,14.03746598
1.33984E+12,4,20,4.437,26.87172059
1.34023E+12,4,20,4.427,9.740282517
1.3407E+12,4,20,4.371,22.28805823
1.34112E+12,4,20,4.427,12.0321137
1.34152E+12,4,20,4.418,14.78231111
1.34195E+12,4,20,4.446,24.23611473
1.34241E+12,4,20,4.418,23.60586116
1.34281E+12,4,20,4.39,15.41256469
1.34327E+12,4,20,4.437,9.568395179
1.34367E+12,4,20,4.399,16.5011845
1.34413E+12,4,20,4.418,18.79301568
1.34456E+12,4,20,4.408,26.47065014
1.34496E+12,4,20,4.427,30.30946736
1.34542E+12,4,20,4.437,19.42326925
1.34582E+12,4,20,4.418,15.98552248
1.34625E+12,4,20,4.408,21.14214264
1.34671E+12,4,20,4.418,21.82969199
1.34711E+12,4,20,4.446,12.94884617
1.34757E+12,4,20,4.399,13.00614195
1.348E+12,4,20,4.418,26.35605858
1.34843E+12,4,20,4.446,26.92901637
1.34882E+12,4,20,4.418,14.61042378
1.3493E+12,4,20,4.418,14.03746598
1.34968E+12,4,20,4.418,17.36062119
1.35011E+12,4,20,4.427,19.82433971
1.35057E+12,4,20,4.408,23.89234006
1.35269E+12,4,20,4.437,26.24146702
1.35315E+12,4,20,4.408,14.32394488
1.35355E+12,4,20,4.418,18.33464944
1.35398E+12,4,20,4.408,23.66315694
1.35441E+12,4,20,4.408,13.6936913
1.35487E+12,4,20,4.437,19.59515659
1.35527E+12,4,20,4.427,12.37588837
1.35626E+12,4,20,4.418,21.42862154
1.35659E+12,4,20,4.408,22.91831181
1.35698E+12,4,20,4.446,22.05887511
1.35741E+12,4,20,4.39,16.67307184
1.35784E+12,4,20,4.408,22.00157933
1.35831E+12,4,20,4.437,22.63183291
1.3587E+12,4,20,4.427,10.54242343
1.35913E+12,4,20,4.427,8.823550045
1.35956E+12,4,20,4.427,16.7876634
1.35999E+12,4,20,4.408,20.34000173
1.36045E+12,4,20,4.418,17.99087477
1.36133E+12,4,20,4.418,13.80828286
1.36174E+12,4,20,4.446,20.79836796
1.36217E+12,4,20,4.427,17.41791697
1.36257E+12,4,20,4.408,18.33464944
1.363E+12,4,20,4.418,12.14670526
1.36343E+12,4,20,4.418,25.61121344
1.36386E+12,4,20,4.408,21.19943842
1.36432E+12,4,20,4.418,16.2147056
1.36471E+12,4,20,4.446,13.46450819
1.36518E+12,4,20,4.399,22.97560758
1.36561E+12,4,20,4.408,19.93893127
1.36604E+12,4,20,4.418,15.9282267
1.36688E+12,4,20,4.427,15.12608579
1.36729E+12,4,20,4.427,23.4912696
1.36775E+12,4,20,4.408,12.77695883
1.36818E+12,4,20,4.399,13.75098708
1.36861E+12,4,20,4.418,15.46986047
1.36901E+12,4,20,4.455,9.797578297
1.36944E+12,4,20,4.427,14.15205754
1.36987E+12,4,20,4.408,18.62112834
1.37033E+12,4,20,4.408,28.2468193
1.37073E+12,4,20,4.446,26.0122839
1.37248E+12,4,20,4.408,18.39194522
1.37331E+12,4,20,4.446,16.38659294
1.37373E+12,4,20,4.418,9.912169856
1.3742E+12,4,20,4.371,13.9801702
1.37463E+12,4,20,4.418,26.92901637
1.37588E+12,4,20,4.418,18.90760724
1.37634E+12,4,20,4.418,16.5011845
1.37674E+12,4,20,4.427,16.32929716
1.37717E+12,4,20,4.474,28.47600242
1.37772E+12,4,20,4.418,16.10011404
1.37803E+12,4,20,4.446,24.80907253
1.37846E+12,4,20,4.39,16.32929716
1.37889E+12,4,20,4.427,19.88163549
1.37935E+12,4,20,4.427,15.58445203
1.37978E+12,4,20,4.427,17.01684652
1.38021E+12,4,20,4.437,18.449241
1.38061E+12,4,20,4.455,16.90225496
1.38104E+12,4,20,4.455,17.07414229
1.38147E+12,4,20,4.427,16.95955074
1.3819E+12,4,20,4.418,17.24602963
1.38281E+12,4,20,4.408,20.05352283
1.38322E+12,4,20,4.427,24.92366409
1.38365E+12,4,20,4.437,23.03290336
1.38407E+12,4,20,4.446,21.77239621
1.38447E+12,4,20,4.474,14.83960689
1.3849E+12,4,20,4.437,11.34456434
1.38533E+12,4,20,4.418,13.86557864
1.38576E+12,4,20,4.427,15.81363515
1.38619E+12,4,20,4.418,13.40721241
1.38794E+12,4,20,4.446,20.74107218
1.38837E+12,4,20,4.455,26.69983325
1.38877E+12,4,20,4.446,14.95419845
1.3892E+12,4,20,4.408,15.9282267
1.38963E+12,4,20,4.437,17.41791697
1.39019E+12,4,20,4.418,21.88698777
1.39048E+12,4,20,4.446,17.41791697
1.39091E+12,4,20,4.437,18.85031146
1.39134E+12,4,20,4.465,17.30332541
1.39181E+12,4,20,4.437,18.449241
1.3922E+12,4,20,4.437,21.31402998
1.39319E+12,4,20,4.418,14.95419845
1.39349E+12,4,20,4.427,21.14214264
1.39395E+12,4,20,4.418,15.75633937
1.39435E+12,4,20,4.437,17.53250853
1.39481E+12,4,20,4.408,16.55848028
1.39521E+12,4,20,4.427,16.73036762
1.39569E+12,4,20,4.418,20.56918485
1.3961E+12,4,20,4.437,19.88163549
1.39653E+12,4,20,4.427,21.60050888
1.39696E+12,4,20,4.446,24.57988941
1.39907E+12,4,20,4.418,15.58445203
1.3995E+12,4,20,4.437,16.10011404
1.39993E+12,4,20,4.446,25.61121344
1.40036E+12,4,20,4.418,21.2567342
1.40079E+12,4,20,4.437,18.67842412
1.40122E+12,4,20,4.418,16.67307184
1.40165E+12,4,20,4.427,31.28349561
1.40211E+12,4,20,4.427,20.11081861
1.40254E+12,4,20,4.437,18.62112834
1.40294E+12,4,20,4.446,21.94428355
1.4034E+12,4,20,4.446,17.24602963
1.40383E+12,4,20,4.399,22.45994557
1.40426E+12,4,20,4.427,12.37588837
1.40469E+12,4,20,4.399,19.88163549
1.40512E+12,4,20,4.437,24.86636831
1.40555E+12,4,20,4.408,13.17802929
1.40617E+12,4,20,4.427,21.08484686
1.40638E+12,4,20,4.446,16.38659294
1.40681E+12,4,20,4.446,12.08940948
1.40727E+12,4,20,4.437,20.39729751
1.40767E+12,4,20,4.455,17.93357899
1.40809E+12,4,20,4.427,15.52715625
1.40917E+12,4,20,4.455,16.61577606
1.40938E+12,4,20,4.437,28.30411508
1.40981E+12,4,20,4.455,29.96569269
1.41024E+12,4,20,4.446,19.07949458
1.4107E+12,4,20,4.437,25.55391766
1.4111E+12,4,20,4.437,18.79301568
1.41166E+12,4,20,4.427,30.25217158
1.41196E+12,4,20,4.437,20.05352283
1.41285E+12,4,20,4.408,21.2567342
1.41328E+12,4,20,4.408,23.43397382
1.41416E+12,4,20,4.418,15.35526891
1.41454E+12,4,20,4.437,21.2567342
1.415E+12,4,20,4.418,20.9702553
1.4154E+12,4,20,4.427,9.339212061
1.41586E+12,4,20,4.427,17.07414229
1.41626E+12,4,20,4.427,19.25138192
1.41673E+12,4,20,4.455,13.17802929
1.41711E+12,4,20,4.437,15.58445203
1.41758E+12,4,20,4.437,17.13143807
1.41801E+12,4,20,4.437,21.88698777
1.41843E+12,4,20,4.427,26.92901637
1.41922E+12,4,20,4.418,20.34000173
1.41934E+12,4,20,4.418,15.41256469
1.41972E+12,4,20,4.427,15.81363515
1.42012E+12,4,20,4.437,24.92366409
1.4223E+12,4,20,4.455,18.04817055
1.42273E+12,4,20,4.427,20.39729751
1.42316E+12,4,20,4.437,23.26208648
1.42359E+12,4,20,4.437,20.9702553
1.42402E+12,4,20,4.408,16.10011404
1.42463E+12,4,20,4.408,13.46450819
1.42488E+12,4,20,4.399,21.02755108
1.42527E+12,4,20,4.437,14.553128
1.4257E+12,4,20,4.427,16.55848028
1.42613E+12,4,20,4.437,25.78310078
1.42656E+12,4,20,4.455,18.96490302
1.42714E+12,4,20,4.437,9.625690958
1.42742E+12,4,20,4.465,24.17881895
1.42788E+12,4,20,4.427,23.66315694
1.42831E+12,4,20,4.418,19.25138192
1.42874E+12,4,20,4.418,12.26129682
1.43043E+12,4,20,4.408,17.36062119
1.43086E+12,4,20,4.408,19.48056503
1.43129E+12,4,20,4.399,20.05352283
1.43175E+12,4,20,4.437,16.84495918
1.43215E+12,4,20,4.446,28.07493196
1.43258E+12,4,20,4.446,20.85566374
1.43304E+12,4,20,4.446,21.77239621
1.43343E+12,4,20,4.437,17.24602963
1.4339E+12,4,20,4.408,12.20400104
1.43433E+12,4,20,4.408,16.32929716
1.43472E+12,4,20,4.427,25.4393261
1.43515E+12,4,20,4.408,22.51724135
1.43563E+12,4,20,4.418,19.65245237
1.43604E+12,4,20,4.427,24.17881895
1.43647E+12,4,20,4.437,27.10090371
1.4369E+12,4,20,4.399,17.99087477
1.43902E+12,4,20,4.437,24.40800207
1.43948E+12,4,20,4.427,18.7357199
1.43991E+12,4,20,4.437,16.95955074
1.44034E+12,4,20,4.408,16.44388872
1.44074E+12,4,20,4.427,17.47521275
1.4412E+12,4,20,4.446,22.74642447
1.4416E+12,4,20,4.437,16.61577606
1.44206E+12,4,20,4.437,24.12152318
1.44245E+12,4,20,4.418,15.41256469
1.44288E+12,4,20,4.418,17.01684652
1.44335E+12,4,20,4.399,30.65324204
1.4446E+12,4,20,4.446,20.91295952
1.44506E+12,4,20,4.399,21.2567342
1.44546E+12,4,20,4.455,20.11081861
1.44589E+12,4,20,4.446,8.823550045
1.44632E+12,4,20,4.437,25.61121344
1.44675E+12,4,20,4.437,17.76169165
1.44718E+12,4,20,4.408,19.25138192
1.44761E+12,4,20,4.408,34.89312972
1.44807E+12,4,20,4.408,24.23611473
1.4485E+12,4,20,4.437,17.41791697
1.44893E+12,4,20,4.437,23.37667804
1.44933E+12,4,20,4.437,20.45459329
1.44976E+12,4,20,4.39,17.36062119
1.45061E+12,4,20,4.408,21.77239621
1.45072E+12,4,20,4.437,23.14749492
1.45108E+12,4,20,4.39,19.48056503
1.45151E+12,4,20,4.427,25.55391766
1.4519E+12,4,20,4.427,20.34000173
1.45312E+12,4,20,4.427,18.22005789
1.45325E+12,4,20,4.39,13.23532507
1.45362E+12,4,20,4.408,19.36597348
1.45408E+12,4,20,4.437,9.39650784
1.4562E+12,4,20,4.437,28.36141086
1.45663E+12,4,20,4.455,25.78310078
1.45709E+12,4,20,4.408,10.88619811
1.45749E+12,4,20,4.427,13.34991663
1.45792E+12,4,20,4.455,16.44388872
1.45834E+12,4,20,4.446,17.99087477
1.45877E+12,4,20,4.437,22.91831181
1.45924E+12,4,20,4.455,25.03825565
1.45967E+12,4,20,4.427,17.30332541
1.46006E+12,4,20,4.418,23.37667804
1.46107E+12,4,20,4.455,25.03825565
1.46135E+12,4,20,4.399,16.67307184
1.46181E+12,4,20,4.427,21.5432131
1.46221E+12,4,20,4.427,15.01149423
1.46267E+12,4,20,4.418,15.29797313
1.4631E+12,4,20,4.408,12.3185926
1.4635E+12,4,20,4.418,18.22005789
1.46393E+12,4,20,4.418,14.89690267
1.46436E+12,4,20,4.437,21.88698777
1.46482E+12,4,20,4.399,30.42405892
1.46525E+12,4,20,4.427,22.97560758
1.46612E+12,4,20,4.418,27.27279105
1.46654E+12,4,20,4.427,19.3086777
1.46694E+12,4,20,4.418,24.86636831
1.46736E+12,4,20,4.418,25.55391766
1.46783E+12,4,20,4.437,23.66315694
1.46826E+12,4,20,4.408,22.05887511
1.46869E+12,4,20,4.418,34.37746771
1.46908E+12,4,20,4.474,14.72501533
1.46951E+12,4,20,4.455,18.96490302
1.47123E+12,4,20,4.437,17.58980431
1.47166E+12,4,20,4.446,26.12687546
1.47212E+12,4,20,4.437,19.3086777
1.47252E+12,4,20,4.418,20.11081861
1.47298E+12,4,20,4.418,17.87628321
1.47356E+12,4,20,4.427,23.14749492
1.47384E+12,4,20,4.399,28.41870664
1.47424E+12,4,20,4.427,16.95955074
1.4747E+12,4,20,4.427,19.53786081
1.47513E+12,4,20,4.437,18.22005789
1.47553E+12,4,20,4.408,14.15205754
1.47605E+12,4,20,4.455,13.63639552
1.47642E+12,4,20,4.446,19.42326925
1.47681E+12,4,20,4.427,16.15740982
1.47724E+12,4,20,4.446,15.35526891
1.47939E+12,4,20,4.418,21.08484686
1.47982E+12,4,20,4.465,14.61042378
1.48025E+12,4,20,4.455,16.5011845
1.48071E+12,4,20,4.427,27.27279105
1.48111E+12,4,20,4.446,14.83960689
1.48157E+12,4,20,4.418,23.4912696
1.482E+12,4,20,4.418,14.72501533
1.4824E+12,4,20,4.455,17.58980431
1.48286E+12,4,20,4.446,15.75633937
1.48326E+12,4,20,4.418,22.40264979
1.48369E+12,4,20,4.437,19.13679036
1.48415E+12,4,20,4.465,21.71510044
1.48458E+12,4,20,4.418,22.05887511
1.48497E+12,4,20,4.418,23.60586116
1.48544E+12,4,20,4.437,24.23611473
1.48583E+12,4,20,4.446,13.40721241
1.48626E+12,4,20,4.455,21.48591732
1.48669E+12,4,20,4.446,20.91295952
1.48715E+12,4,20,4.418,17.01684652
1.48758E+12,4,20,4.399,19.88163549
1.48801E+12,4,20,4.437,19.3086777
1.48904E+12,4,20,4.427,20.39729751
1.48927E+12,4,20,4.418,29.62191801
1.48973E+12,4,20,4.408,25.78310078
1.49016E+12,4,20,4.427,22.51724135
1.49056E+12,4,20,4.465,15.87093093
1.49102E+12,4,20,4.418,19.70974815
1.49142E+12,4,20,4.446,10.82890233
1.49185E+12,4,20,4.455,15.64174781
1.49228E+12,4,20,4.437,16.55848028
1.49313E+12,4,20,4.465,10.94349389
1.49407E+12,4,20,4.427,15.69904359
1.49446E+12,4,20,4.446,22.40264979
1.49488E+12,4,20,4.408,18.67842412
1.49528E+12,4,20,4.455,11.86022636
1.49574E+12,4,20,4.418,14.553128
1.49617E+12,4,20,4.371,22.91831181
1.49702E+12,4,20,4.408,16.32929716
1.49743E+12,4,20,4.455,22.51724135
1.49789E+12,4,20,4.399,18.16276211
1.49829E+12,4,20,4.427,19.88163549
1.49872E+12,4,20,4.446,22.28805823
1.49915E+12,4,20,4.437,13.34991663
1.50005E+12,4,20,4.408,23.54856538
1.50047E+12,4,20,4.399,8.078704911
1.5009E+12,4,20,4.437,13.29262085
1.50129E+12,4,20,4.408,15.69904359
1.50172E+12,4,20,4.437,17.47521275
1.50215E+12,4,20,4.408,23.60586116
1.50258E+12,4,20,4.427,15.81363515
1.50305E+12,4,20,4.455,16.7876634
1.50344E+12,4,20,4.455,24.52259363
1.5039E+12,4,20,4.427,28.41870664
1.5043E+12,4,20,4.408,16.5011845
1.50512E+12,4,20,4.437,21.42862154
1.50525E+12,4,20,4.408,22.57453713
1.50559E+12,4,20,4.437,18.04817055
1.50605E+12,4,20,4.446,19.42326925
1.50648E+12,4,20,4.427,19.3086777
1.50691E+12,4,20,4.446,13.63639552
1.5075E+12,4,20,4.427,25.21014299
1.50774E+12,4,20,4.455,17.53250853
1.5082E+12,4,20,4.418,10.02676141
1.5086E+12,4,20,4.437,17.36062119
1.51078E+12,4,20,4.427,24.98095987
1.51121E+12,4,20,4.408,18.10546633
1.5116E+12,4,20,4.418,21.71510044
1.51206E+12,4,20,4.408,24.00693162
1.51335E+12,4,20,4.418,19.99622705
1.51375E+12,4,20,4.474,26.52794591
1.51421E+12,4,20,4.437,23.89234006
1.51461E+12,4,20,4.418,14.72501533
1.51507E+12,4,20,4.437,10.77160655
1.51547E+12,4,20,4.427,18.96490302
1.5159E+12,4,20,4.437,16.61577606
1.51636E+12,4,20,4.408,16.15740982
1.51676E+12,4,20,4.437,18.04817055
1.51722E+12,4,20,4.427,13.86557864
1.51762E+12,4,20,4.427,21.02755108
1.51808E+12,4,20,4.455,16.67307184
1.51851E+12,4,20,4.427,14.89690267
1.51894E+12,4,20,4.455,11.51645168
1.51933E+12,4,20,4.455,18.04817055
1.51976E+12,4,20,4.437,23.60586116
1.5205E+12,4,20,4.427,15.46986047
1.52068E+12,4,20,4.437,15.9282267
1.52108E+12,4,20,4.408,12.26129682
1.52151E+12,4,20,4.408,15.52715625
1.52194E+12,4,20,4.446,16.27200138
1.52406E+12,4,20,4.418,21.14214264
1.52449E+12,4,20,4.437,18.79301568
1.52492E+12,4,20,4.455,21.94428355
1.52535E+12,4,20,4.465,23.94963584
1.52578E+12,4,20,4.437,17.93357899
1.52624E+12,4,20,4.437,24.92366409
1.52664E+12,4,20,4.408,13.12073351
1.5271E+12,4,20,4.465,17.36062119
1.52753E+12,4,20,4.427,18.449241
1.52792E+12,4,20,4.455,23.83504428
1.52847E+12,4,20,4.437,12.0321137
1.52881E+12,4,20,4.437,17.01684652
1.52924E+12,4,20,4.427,26.81442481
1.52967E+12,4,20,4.418,17.87628321
1.5301E+12,4,20,4.427,21.77239621
1.53053E+12,4,20,4.408,21.48591732
1.5315E+12,4,20,4.437,16.84495918
1.53179E+12,4,20,4.446,15.58445203
1.53225E+12,4,20,4.437,14.95419845
1.53268E+12,4,20,4.418,12.20400104
1.53351E+12,4,20,4.446,12.08940948
1.53394E+12,4,20,4.427,25.38203032
1.53437E+12,4,20,4.474,18.39194522
1.53483E+12,4,20,4.418,16.10011404
1.53522E+12,4,20,4.446,17.41791697
1.53656E+12,4,20,4.437,17.93357899
1.53698E+12,4,20,4.446,28.07493196
1.53741E+12,4,20,4.427,11.51645168
1.5378E+12,4,20,4.455,14.03746598
1.53823E+12,4,20,4.465,11.00078967
1.53866E+12,4,20,4.437,22.63183291
1.53948E+12,4,20,4.408,14.15205754
1.53961E+12,4,20,4.446,11.57374746
1.53995E+12,4,20,4.418,11.22997278
1.54041E+12,4,20,4.437,19.0221988
1.54081E+12,4,20,4.437,17.30332541
1.54127E+12,4,20,4.408,16.04281826
1.54194E+12,4,20,4.437,20.56918485
1.54212E+12,4,20,4.418,15.12608579
1.54253E+12,4,20,4.427,13.9801702
1.54296E+12,4,20,4.427,18.7357199
1.54514E+12,4,20,4.437,27.27279105
1.54553E+12,4,20,4.437,26.06957968
1.546E+12,4,20,4.437,24.75177675
1.54639E+12,4,20,4.455,27.27279105
1.54682E+12,4,20,4.437,10.82890233
1.54728E+12,4,20,4.427,24.86636831
1.54771E+12,4,20,4.455,18.7357199
1.54811E+12,4,20,4.465,20.11081861
1.54857E+12,4,20,4.465,15.01149423
1.549E+12,4,20,4.437,19.13679036
1.5494E+12,4,20,4.465,22.05887511
1.54993E+12,4,20,4.427,23.03290336
1.55029E+12,4,20,4.446,20.05352283
1.55069E+12,4,20,4.446,15.01149423
1.55115E+12,4,20,4.399,20.28270595
1.55158E+12,4,20,4.446,17.41791697
1.55244E+12,4,20,4.446,18.16276211
1.55287E+12,4,20,4.427,22.17346667
1.55326E+12,4,20,4.418,23.4912696
1.55369E+12,4,20,4.455,16.38659294
1.55412E+12,4,20,4.427,22.28805823
1.55459E+12,4,20,4.446,17.36062119
1.55545E+12,4,20,4.446,15.64174781
1.55584E+12,4,20,4.446,22.63183291
1.55627E+12,4,20,4.446,20.62648062
1.55673E+12,4,20,4.437,15.46986047
1.55713E+12,4,20,4.446,14.03746598
1.55759E+12,4,20,4.408,24.29341051
1.55846E+12,4,20,4.427,19.0221988
1.55885E+12,4,20,4.437,16.04281826
1.55931E+12,4,20,4.446,20.16811439
1.55974E+12,4,20,4.427,19.25138192
1.56017E+12,4,20,4.437,27.61656573
1.56057E+12,4,20,4.455,13.92287442
1.5636E+12,4,20,4.446,23.7777485
1.564E+12,4,20,4.446,22.74642447
1.56443E+12,4,20,4.427,17.47521275
1.56486E+12,4,20,4.465,16.95955074
1.56529E+12,4,20,4.427,16.10011404
1.56575E+12,4,20,4.437,20.79836796
1.56615E+12,4,20,4.418,21.5432131
1.56658E+12,4,20,4.427,21.02755108
1.56704E+12,4,20,4.465,24.69448097
1.56744E+12,4,20,4.437,16.61577606
1.5684E+12,4,20,4.446,14.09476176
1.56873E+12,4,20,4.455,30.7678336
1.56919E+12,4,20,4.437,22.80372025
1.56958E+12,4,20,4.437,16.5011845
1.57005E+12,4,20,4.465,16.95955074
1.57044E+12,4,20,4.437,24.00693162
1.57087E+12,4,20,4.427,19.07949458
1.57134E+12,4,20,4.455,10.71431077
1.57173E+12,4,20,4.446,17.36062119
1.57219E+12,4,20,4.437,20.34000173
1.57259E+12,4,20,4.446,24.52259363
1.57348E+12,4,20,4.437,13.6936913
1.57391E+12,4,20,4.408,9.39650784
1.57431E+12,4,20,4.437,15.24067735
1.57474E+12,4,20,4.418,20.22541017
1.57539E+12,4,20,4.399,24.0642274
1.57563E+12,4,20,4.427,26.24146702
1.57603E+12,4,20,4.474,19.88163549
1.57646E+12,4,20,4.437,14.15205754
1.57689E+12,4,20,4.446,28.07493196
1.57907E+12,4,20,4.418,28.87707287
1.57946E+12,4,20,4.418,10.14135297
1.57989E+12,4,20,4.437,17.18873385
1.58032E+12,4,20,4.446,15.06879001
1.58075E+12,4,20,4.455,20.56918485
1.58204E+12,4,20,4.455,12.08940948
1.58247E+12,4,20,4.437,15.52715625
1.58293E+12,4,20,4.446,21.2567342
1.58336E+12,4,20,4.427,12.3185926
1.58376E+12,4,20,4.418,17.24602963
1.58422E+12,4,20,4.465,27.15819949
1.58465E+12,4,20,4.446,18.7357199
1.58508E+12,4,20,4.427,20.62648062
1.58551E+12,4,20,4.455,21.77239621
1.58591E+12,4,20,4.437,14.83960689
1.58634E+12,4,20,4.418,23.4912696
1.58676E+12,4,20,4.427,12.54777571
1.58719E+12,4,20,4.455,13.06343773
1.58762E+12,4,20,4.427,17.30332541
1.58805E+12,4,20,4.455,11.05808545
1.58851E+12,4,20,4.474,16.90225496
1.58895E+12,4,20,4.437,13.9801702
1.58934E+12,4,20,4.437,13.17802929
1.5898E+12,4,20,4.437,17.36062119
1.59106E+12,4,20,4.465,15.35526891
1.59149E+12,4,20,4.437,26.2987628
1.59192E+12,4,20,4.427,28.2468193
1.59235E+12,4,20,4.465,19.0221988
1.59281E+12,4,20,4.437,19.25138192
1.59391E+12,4,20,4.427,17.53250853
1.5941E+12,4,20,4.446,14.66771956
1.59453E+12,4,20,4.455,17.47521275
1.59493E+12,4,20,4.455,32.77318588
1.59664E+12,4,20,4.446,24.75177675
1.59707E+12,4,20,4.455,21.60050888
1.59754E+12,4,20,4.446,22.17346667
1.59793E+12,4,20,4.446,16.2147056
1.59839E+12,4,20,4.418,22.63183291
1.59933E+12,4,20,4.427,15.18338157
1.59968E+12,4,20,4.437,18.85031146
1.60011E+12,4,20,4.437,17.93357899
1.60054E+12,4,20,4.437,17.01684652
1.60097E+12,4,20,4.437,14.95419845
1.6014E+12,4,20,4.427,11.63104324
1.60226E+12,4,20,4.437,17.58980431
1.60266E+12,4,20,4.446,21.42862154
1.60309E+12,4,20,4.427,19.82433971
1.60355E+12,4,20,4.446,14.95419845
1.60437E+12,4,20,4.465,20.79836796
1.60445E+12,4,20,4.446,14.49583222
1.60484E+12,4,20,4.418,23.7777485
1.60527E+12,4,20,4.455,18.10546633
1.60566E+12,4,20,4.465,26.0122839
1.60781E+12,4,20,4.408,19.07949458
1.60827E+12,4,20,4.437,14.32394488
1.60867E+12,4,20,4.474,20.74107218
1.60913E+12,4,20,4.418,21.48591732
1.60953E+12,4,20,4.455,15.64174781
1.61039E+12,4,20,4.437,17.93357899
1.61082E+12,4,20,4.446,23.60586116
1.61128E+12,4,20,4.427,24.29341051
1.61171E+12,4,20,4.446,22.17346667
1.6121E+12,4,20,4.446,14.09476176
1.61253E+12,4,20,4.418,19.88163549
1.61296E+12,4,20,4.455,20.79836796
1.61343E+12,4,20,4.455,15.01149423
1.61386E+12,4,20,4.446,17.36062119
1.61425E+12,4,20,4.446,12.0321137
1.61482E+12,4,20,4.418,21.77239621
1.61514E+12,4,20,4.437,11.22997278
1.61554E+12,4,20,4.446,16.55848028
1.616E+12,4,20,4.418,16.90225496
1.6164E+12,4,20,4.437,20.22541017
1.61683E+12,4,20,4.446,11.05808545
1.61732E+12,4,20,4.446,14.15205754
1.61812E+12,4,20,4.455,15.46986047
1.61855E+12,4,20,4.446,19.53786081
1.62073E+12,4,20,4.418,7.219268219
1.62116E+12,4,20,4.455,20.62648062
1.62155E+12,4,20,4.455,15.06879001
1.62198E+12,4,20,4.455,22.63183291
1.62241E+12,4,20,4.437,22.11617089
1.62288E+12,4,20,4.455,11.86022636
1.62327E+12,4,20,4.446,19.59515659
1.6237E+12,4,20,4.446,16.2147056
1.62413E+12,4,20,4.427,15.98552248
1.62459E+12,4,20,4.427,18.7357199
1.62542E+12,4,20,4.427,15.87093093
1.62585E+12,4,20,4.427,17.30332541
1.62631E+12,4,20,4.418,19.70974815
1.62671E+12,4,20,4.427,18.27735366
1.62714E+12,4,20,4.474,17.70439587
1.62757E+12,4,20,4.399,15.06879001
1.628E+12,4,20,4.437,14.49583222
1.62846E+12,4,20,4.427,23.7777485
1.62886E+12,4,20,4.437,11.00078967
1.62929E+12,4,20,4.455,26.2987628
1.6303E+12,4,20,4.446,18.90760724
1.63061E+12,4,20,4.455,11.11538123
1.631E+12,4,20,4.465,16.44388872
1.63143E+12,4,20,4.437,17.47521275
1.6319E+12,4,20,4.427,21.31402998
1.63229E+12,4,20,4.427,16.5011845
1.63315E+12,4,20,4.418,19.88163549
1.63358E+12,4,20,4.465,21.42862154
1.63404E+12,4,20,4.446,23.89234006
1.63444E+12,4,20,4.446,10.71431077
1.63536E+12,4,20,4.446,18.04817055
1.63576E+12,4,20,4.427,9.45380362
1.63619E+12,4,20,4.427,23.66315694
1.63662E+12,4,20,4.408,11.57374746
1.63702E+12,4,20,4.455,15.98552248
1.63745E+12,4,20,4.455,13.46450819
1.63834E+12,4,20,4.427,17.64710009
1.63841E+12,4,20,4.427,17.64710009
1.63873E+12,4,20,4.437,14.03746598
1.63916E+12,4,20,4.455,22.97560758
1.63963E+12,4,20,4.427,19.59515659
1.64081E+12,4,20,4.427,19.36597348
1.64096E+12,4,20,4.437,22.74642447
1.64131E+12,4,20,4.437,12.3185926
1.64174E+12,4,20,4.437,7.448451337
1.64389E+12,4,20,4.427,17.36062119
1.64432E+12,4,20,4.437,11.7456348
1.64478E+12,4,20,4.427,11.97481792
1.64518E+12,4,20,4.427,15.75633937
1.64561E+12,4,20,4.437,17.30332541
1.64604E+12,4,20,4.465,11.91752214
1.6465E+12,4,20,4.437,15.98552248
1.64693E+12,4,20,4.427,17.93357899
1.64736E+12,4,20,4.446,16.10011404
1.64775E+12,4,20,4.437,18.04817055
1.64861E+12,4,20,4.446,8.938141604
1.64907E+12,4,20,4.408,21.77239621
1.6495E+12,4,20,4.427,15.64174781
2.19923E+12,4,20,4.418,20.56918485
2.20052E+12,4,20,4.446,18.33464944
2.20095E+12,4,20,4.427,32.65859432
2.20141E+12,4,20,4.437,18.22005789
2.20184E+12,4,20,4.474,21.60050888
2.20266E+12,4,20,4.465,15.12608579
2.20312E+12,4,20,4.437,22.97560758
2.20352E+12,4,20,4.455,19.88163549
2.20398E+12,4,20,4.427,26.87172059
